Angle,Steps
10.61,8
7.21,8
2.89,8
4.31,8
4.84,8
6.0,8
7.1,8
2.38,8
1.52,8
0.74,8
3.86,8
6.55,8
6.69,8
6.18,8
5.94,8
6.58,8
6.88,8
6.45,8
5.49,8
4.51,8
4.05,8
4.26,8
4.32,8
4.25,8
3.89,8
4.04,8
4.16,8
4.04,8
3.97,8
3.92,8
3.9,8
3.8,8
3.72,8
3.67,8
3.68,8
3.56,8
3.6,8
3.58,8
3.64,8
3.68,8
3.8,8
3.83,8
3.82,8
3.83,8
3.81,8
3.77,8
3.77,8
3.69,8
3.68,8
3.62,8
3.58,8
3.55,8
3.59,8
3.61,8
3.61,8
3.58,8
3.54,8
3.43,8
3.37,8
3.29,8
3.23,8
3.15,8
3.07,8
2.98,8
2.92,8
2.88,8
2.87,8
2.8,8
2.7,8
2.63,8
2.52,8
2.47,8
2.39,8
2.39,8
2.34,8
2.3,8
2.28,8
2.27,8
2.31,8
2.32,8
2.32,8
2.32,8
2.28,8
2.29,8
2.26,8
2.25,8
2.19,8
2.14,8
2.1,8
2.08,8
2.05,8
1.97,8
1.9,8
1.86,8
1.83,8
1.76,8
1.71,8
1.63,8
1.56,8
1.51,8
1.42,8
1.37,8
1.3,8
1.3,8
1.3,8
1.31,8
1.27,8
1.28,8
1.25,8
1.26,8
1.24,8
1.24,8
1.19,8
1.15,8
1.09,8
1.07,8
1.01,8
0.97,8
0.91,8
0.85,8
0.78,8
0.69,8
0.59,8
0.5,8
0.37,8
0.29,8
0.21,8
0.16,8
0.15,8
0.17,8
0.18,8
0.19,8
0.15,8
0.13,8
0.12,8
0.13,8
0.15,8
0.19,8
0.22,8
0.25,8
0.31,8
0.27,8
0.24,8
0.21,8
0.21,8
0.2,8
0.2,8
0.2,8
0.16,8
0.13,8
0.08,8
0.06,8
0.05,8
0.06,8
0.08,8
0.05,8
0.06,8
0.06,8
0.01,8
-0.02,8
-0.06,8
-0.11,8
-0.15,8
-0.22,8
-0.27,8
-0.37,8
-0.46,8
-0.55,8
-0.67,8
-0.79,8
-0.9,8
-0.99,8
-1.09,8
-1.23,8
-1.32,8
-1.46,8
-1.57,8
-1.63,8
-1.69,8
-1.78,8
-1.85,8
-1.9,8
-1.92,8
-1.95,8
-1.97,8
-1.94,8
-1.93,8
-1.92,8
-1.93,8
-1.94,8
-1.91,8
-1.88,8
-1.85,8
-1.82,8
-1.76,8
-1.74,8
-1.72,8
-1.72,8
-1.66,8
-1.62,8
-1.54,8
-1.53,8
-1.47,8
-1.44,8
-1.4,8
-1.4,8
-1.36,8
-1.36,8
-1.35,8
-1.39,8
-1.42,8
-1.49,8
-1.52,8
-1.59,8
-1.62,8
-1.67,8
-1.71,8
-1.77,8
-1.79,8
-1.86,8
-1.92,8
-1.98,8
-2.0,8
-2.01,8
-1.98,8
-1.98,8
-1.94,8
-1.9,8
-1.84,8
-1.77,8
-1.71,8
-1.66,8
-1.62,8
-1.61,8
-1.63,8
-1.67,8
-1.71,8
-1.76,8
-1.81,8
-1.93,8
-2.02,8
-2.15,8
-2.26,8
-2.36,8
-2.39,8
-2.43,8
-2.45,8
-2.48,8
-2.5,8
-2.52,8
-2.58,8
-2.64,8
-2.68,8
-2.74,8
-2.8,8
-2.89,8
-2.94,8
-3.02,8
-3.1,8
-3.22,8
-3.34,8
-3.42,8
-3.49,8
-3.51,8
-3.45,8
-3.43,8
-3.32,8
-3.2,8
-3.05,8
-2.89,8
-2.74,8
-2.65,8
-2.57,8
-2.52,8
-2.48,8
-2.44,8
-2.4,8
-2.35,8
-2.29,8
-2.25,8
-2.21,8
-2.24,8
-2.27,8
-2.38,8
-2.47,8
-2.58,8
-2.69,8
-2.86,8
-3.01,8
-3.27,8
-3.57,8
-3.93,8
-4.34,8
-4.77,8
-5.21,8
-5.72,8
-6.21,8
-6.7,8
-7.32,8
-8.03,8
-8.7,8
-9.52,8
-10.27,8
-11.08,8
-11.92,8
-12.7,8
-13.42,8
-14.12,8
-14.81,8
-15.37,9
-15.98,9
-16.46,9
-16.84,9
-17.21,9
-17.62,9
-17.9,9
-18.24,9
-18.47,9
-18.55,9
-18.69,9
-18.81,9
-18.89,9
-19.06,9
-19.24,9
-19.36,9
-19.46,9
-19.63,9
-19.79,9
-19.94,9
-20.08,9
-20.19,9
-20.31,9
-20.42,9
-20.62,9
-20.76,9
-20.88,9
-20.94,9
-21.0,9
-21.1,9
-21.18,9
-21.26,9
-21.25,9
-21.19,9
-21.07,9
-20.94,9
-20.77,9
-20.65,9
-20.52,9
-20.42,9
-20.25,9
-20.05,9
-19.79,9
-19.5,9
-19.22,9
-18.93,9
-18.68,9
-18.43,9
-18.22,9
-18.02,9
-17.82,9
-17.66,9
-17.44,9
-17.25,9
-17.04,9
-16.85,9
-16.62,9
-16.48,9
-16.29,9
-16.09,9
-15.92,9
-15.73,9
-15.59,9
-15.44,9
-15.27,9
-15.02,9
-14.8,9
-14.55,9
-14.37,9
-14.16,9
-13.98,9
-13.75,9
-13.53,9
-13.28,9
-13.0,9
-12.73,9
-12.42,9
-12.11,9
-11.81,9
-11.51,9
-11.22,9
-10.92,9
-10.67,9
-10.44,9
-10.22,9
-10.01,9
-9.8,9
-9.59,9
-9.41,9
-9.23,9
-9.06,9
-8.88,9
-8.73,9
-8.6,9
-8.51,9
-8.41,9
-8.31,9
-8.23,9
-8.14,9
-8.08,9
-8.0,9
-7.98,9
-7.95,9
-7.93,9
-7.95,9
-7.96,9
-7.96,9
-7.94,9
-7.91,9
-7.9,9
-7.86,9
-7.84,9
-7.8,9
-7.76,9
-7.68,9
-7.59,9
-7.47,9
-7.36,9
-7.21,9
-7.04,9
-6.88,9
-6.68,9
-6.48,9
-6.27,9
-6.08,9
-5.92,9
-5.73,9
-5.56,9
-5.4,9
-5.23,9
-5.09,9
-5.01,9
-4.91,9
-4.84,9
-4.77,9
-4.84,9
-4.94,9
-5.08,9
-5.12,9
-5.15,9
-5.23,9
-5.34,9
-5.48,9
-5.6,9
-5.71,9
-5.84,9
-5.92,9
-6.0,9
-6.05,9
-6.08,9
-6.09,9
-6.06,9
-6.01,9
-5.98,9
-5.96,9
-5.94,9
-5.88,9
-5.86,9
-5.8,9
-5.75,9
-5.75,9
-5.72,9
-5.74,9
-5.75,9
-5.81,9
-5.93,9
-6.06,9
-6.22,9
-6.37,9
-6.52,9
-6.66,9
-6.79,9
-6.92,9
-7.05,9
-7.15,9
-7.27,9
-7.38,9
-7.47,9
-7.56,9
-7.64,9
-7.72,9
-7.81,9
-7.89,9
-7.95,9
-7.98,9
-7.99,9
-7.99,9
-7.93,9
-7.83,9
-7.75,9
-7.65,9
-7.53,9
-7.42,9
-7.31,9
-7.2,9
-7.11,9
-7.02,9
-6.89,9
-6.76,9
-6.62,9
-6.5,9
-6.4,9
-6.31,9
-6.2,9
-6.06,9
-5.93,9
-5.8,9
-5.66,9
-5.53,9
-5.39,9
-5.23,9
-5.07,9
-4.9,9
-4.73,9
-4.62,9
-4.51,9
-4.35,9
-4.21,9
-4.05,9
-3.9,9
-3.77,9
-3.64,9
-3.52,9
-3.43,9
-3.34,9
-3.23,9
-3.11,9
-3.05,9
-3.0,9
-2.94,9
-2.9,9
-2.89,9
-2.89,9
-2.88,9
-2.89,9
-2.93,9
-2.95,9
-2.98,9
-3.01,9
-3.07,9
-3.12,9
-3.45,9
-14.21,9
3.36,9
16.07,9
20.58,9
13.64,9
10.68,9
10.19,9
7.33,9
5.73,9
6.72,9
5.47,9
3.41,9
0.63,9
-1.12,9
-2.81,9
-3.93,9
-4.9,9
-5.69,9
-6.45,9
-6.9,9
-7.29,9
-7.67,9
-7.85,9
-7.88,9
-7.78,9
-7.7,9
-7.69,9
-7.72,9
-7.9,9
-8.14,9
-8.42,9
-8.72,9
-8.97,9
-9.02,9
-9.0,9
-8.85,9
-8.67,9
-8.55,9
-8.55,9
-8.61,9
-8.78,9
-8.97,9
-9.16,9
-9.34,9
-9.46,9
-9.46,9
-9.31,9
-9.14,9
-8.97,9
-8.89,9
-8.91,9
-8.96,9
-9.12,9
-9.31,9
-9.47,9
-9.61,9
-9.67,9
-9.64,9
-9.47,9
-9.28,9
-9.16,9
-9.06,9
-9.05,9
-9.04,9
-9.09,9
-9.14,9
-9.19,9
-9.16,9
-9.04,9
-8.83,9
-8.6,9
-8.43,9
-8.28,9
-8.17,9
-8.11,9
-8.1,9
-8.09,9
-8.12,9
-8.07,9
-8.0,9
-7.85,9
-7.68,9
-7.53,9
-7.42,9
-7.32,9
-7.32,9
-7.33,9
-7.35,9
-7.38,9
-7.42,9
-7.43,9
-7.33,9
-7.16,9
-7.04,9
-6.93,9
-6.88,9
-6.88,9
-6.9,9
-6.94,9
-6.96,9
-6.94,9
-6.93,9
-6.83,9
-6.67,9
-6.51,9
-6.33,9
-6.22,9
-6.14,9
-6.09,9
-6.06,9
-6.06,9
-6.02,9
-5.94,9
-5.82,9
-5.64,9
-5.46,9
-5.29,9
-5.13,9
-5.05,9
-4.98,9
-4.94,9
-4.91,9
-4.84,9
-4.75,9
-4.65,9
-4.48,9
-4.34,9
-4.21,9
-4.09,9
-4.02,9
-3.95,9
-3.95,9
-4.02,9
-4.06,9
-4.09,9
-4.1,9
-4.1,9
-4.05,9
-3.98,9
-3.92,9
-3.88,9
-3.84,9
-3.84,9
-3.86,9
-3.86,9
-3.87,9
-3.83,9
-3.75,9
-3.66,9
-3.53,9
-3.39,9
-3.28,9
-3.17,9
-3.11,9
-3.02,9
-2.98,9
-2.87,9
-2.79,9
-2.72,9
-2.59,9
-2.44,9
-2.29,9
-2.15,9
-2.03,9
-1.96,9
-1.9,9
-1.85,9
-1.82,9
-1.84,9
-1.85,9
-1.85,9
-1.83,9
-1.81,9
-1.76,9
-1.71,9
-1.7,9
-1.67,9
-1.7,9
-1.68,9
-1.69,9
-1.69,9
-1.68,9
-1.68,9
-1.68,9
-1.63,9
-1.55,9
-1.45,9
-1.34,9
-1.25,9
-1.15,9
-1.08,9
-1.04,9
-1.01,9
-0.96,9
-0.93,9
-0.91,9
-0.9,9
-0.85,9
-0.8,9
-0.77,9
-0.73,9
-0.7,9
-0.17,9
-0.86,9
-0.91,9
-1.06,9
-1.21,9
-1.15,9
-0.97,9
-0.8,9
-0.7,9
-0.66,9
-0.62,9
-0.59,9
-0.55,9
-0.49,9
-0.42,9
-0.33,9
-0.24,9
-0.17,9
-0.16,9
-0.09,9
-0.05,9
-0.03,9
-0.04,9
-0.02,9
-0.02,9
0.03,9
0.09,9
0.09,9
0.08,9
0.07,9
0.03,9
-0.02,9
-0.06,9
-0.1,9
-0.1,9
-0.07,9
-0.04,9
0.01,9
0.06,9
0.13,9
0.19,9
0.27,9
0.35,9
0.46,9
0.55,9
0.64,9
0.74,9
0.83,9
0.91,9
0.99,9
1.08,9
1.15,9
1.2,9
1.23,9
1.24,9
1.23,9
1.23,9
1.23,9
1.23,9
1.19,9
1.19,9
1.18,9
1.16,9
1.16,9
1.2,9
1.23,9
1.29,9
1.32,9
1.37,9
1.41,9
1.46,9
1.51,9
1.56,9
1.64,9
1.71,9
1.79,9
1.81,9
1.83,9
1.82,9
1.85,9
1.91,9
2.06,9
2.22,9
2.1,9
3.55,9
3.77,9
3.74,9
6.05,9
7.84,9
9.16,9
7.24,9
4.97,9
4.04,9
4.54,9
4.82,9
4.41,9
3.98,9
4.2,9
4.93,9
5.38,9
5.6,9
5.78,9
6.35,9
6.89,9
7.38,9
7.74,9
8.23,9
8.62,9
8.98,9
9.27,9
9.64,9
9.96,9
10.23,9
10.47,9
10.75,9
10.98,9
11.11,9
11.23,9
11.43,9
11.56,9
11.62,9
11.71,9
11.87,9
11.92,9
11.93,9
11.93,9
12.03,9
12.11,9
12.14,9
12.17,9
12.25,9
12.27,9
12.23,9
12.21,9
12.24,9
12.25,9
12.23,9
12.24,9
12.24,9
12.21,9
12.09,9
11.96,9
11.91,9
11.8,9
11.66,9
11.51,9
11.38,9
11.22,9
10.98,9
10.78,9
10.62,9
10.42,9
10.12,9
9.85,9
9.64,9
9.41,9
9.12,9
8.89,9
8.66,9
8.44,9
8.18,9
7.83,9
7.56,9
7.27,9
6.94,9
6.61,9
6.3,9
6.0,9
5.66,9
5.36,9
5.11,9
4.82,9
4.49,9
4.18,9
3.98,9
3.77,9
3.49,9
3.2,9
2.97,9
2.74,9
2.43,9
2.12,9
1.88,9
1.59,9
1.3,9
1.02,9
0.85,9
0.64,9
0.4,9
0.18,9
0.01,9
-0.17,9
-0.36,9
-0.52,9
-0.63,9
-0.7,9
-0.8,9
-0.84,9
-0.78,9
-0.72,9
-0.71,9
-0.72,9
-0.66,9
-0.59,9
-0.54,9
-0.51,9
-0.46,9
-0.37,9
-0.33,9
-0.26,9
-0.23,9
-0.17,9
-0.17,9
-0.18,9
-0.12,9
-0.04,9
0.0,9
0.05,9
0.09,9
0.18,9
0.18,9
0.2,9
0.3,9
0.46,9
0.57,9
0.68,9
0.78,9
0.92,9
1.01,9
1.12,9
1.25,9
1.38,9
1.46,9
1.51,9
1.56,9
1.58,9
1.59,9
1.61,9
1.69,9
1.77,9
1.81,9
1.81,9
1.81,9
1.87,9
1.89,9
1.84,9
1.85,9
1.91,9
1.97,9
1.99,9
2.01,9
2.07,9
2.11,9
2.12,9
2.18,9
2.27,9
2.35,9
2.36,9
2.42,9
2.48,9
2.52,9
2.53,9
2.53,9
2.61,9
2.64,9
2.64,9
2.67,9
2.7,9
2.72,9
2.71,9
2.71,9
2.73,9
2.75,9
2.75,9
2.71,9
2.7,9
2.66,9
2.59,9
2.52,9
2.47,9
2.41,9
2.32,9
2.25,9
2.2,9
2.15,9
2.06,9
1.99,9
1.96,9
1.93,9
1.88,9
1.83,9
1.81,9
1.79,9
1.75,9
1.67,9
1.64,9
1.6,9
1.56,9
1.5,9
1.49,9
1.43,9
1.36,9
1.29,9
1.24,9
1.23,9
1.18,9
1.14,9
1.1,9
1.05,9
0.94,9
0.83,9
0.76,9
0.7,9
0.62,9
0.55,9
0.49,9
0.41,9
0.27,9
0.17,9
0.08,9
-0.01,9
-0.12,9
-0.26,9
-0.35,9
-0.41,9
-0.5,9
-0.59,9
-0.66,9
-0.7,9
-0.76,9
-0.81,9
-0.81,9
-0.82,9
-0.8,9
-0.82,9
-0.81,9
-0.79,9
-0.8,9
-0.77,9
-0.73,9
-0.68,9
-0.68,9
-0.71,9
-0.7,9
-0.68,9
-0.67,9
-0.65,9
-0.66,9
-0.61,9
-0.58,9
-0.56,9
-0.48,9
-0.4,9
-0.3,9
-0.24,9
-0.09,9
0.04,9
0.11,9
1.48,9
6.65,9
14.57,9
21.44,9
29.98,9
29.42,9
25.91,9
24.26,9
22.36,9
20.76,9
18.66,9
16.58,9
14.11,9
11.71,9
9.65,9
8.02,9
6.73,9
6.1,9
5.91,9
6.09,9
6.08,9
6.13,9
6.52,9
7.31,9
8.1,9
8.79,9
8.82,9
8.16,9
7.37,9
6.86,9
6.82,9
6.64,9
6.46,9
6.19,9
5.97,9
5.77,9
5.48,9
5.18,9
4.96,9
4.8,9
4.63,9
4.48,9
4.4,9
4.3,9
4.14,9
3.94,9
3.79,9
3.64,9
3.52,9
3.4,9
3.3,9
3.23,9
3.16,9
3.11,9
3.06,9
3.04,9
3.06,9
3.03,9
3.04,9
3.05,9
3.03,9
3.04,9
3.03,9
2.93,9
2.94,9
2.94,9
2.96,9
2.96,9
2.97,9
2.95,9
2.96,9
2.91,9
2.86,9
2.89,9
2.91,9
2.82,9
2.76,9
2.68,9
2.61,9
2.57,9
2.44,9
2.32,9
2.23,9
2.17,9
2.12,9
2.01,9
1.99,9
1.97,9
1.96,9
1.95,9
1.93,9
1.95,9
1.97,9
1.97,9
1.98,9
1.99,9
2.02,9
2.05,9
2.06,9
2.02,9
1.92,9
1.8,9
1.64,9
1.48,9
1.31,9
1.17,9
1.04,9
0.92,9
0.83,9
0.72,9
0.64,9
0.59,9
0.54,9
0.51,9
0.46,9
0.44,9
0.45,9
0.43,9
0.39,9
0.32,9
0.28,9
0.27,9
0.26,9
0.24,9
0.18,9
0.17,9
0.16,9
0.16,9
0.15,9
0.13,9
0.14,9
0.19,9
0.18,9
0.17,9
0.15,9
0.11,9
0.08,9
-0.01,9
-0.15,9
-0.27,9
-0.41,9
-0.56,9
-0.68,9
-0.82,9
-0.95,9
-1.02,9
-1.07,9
-1.12,9
-1.17,9
-1.22,9
-1.26,9
-1.23,9
-1.23,9
-1.21,9
-1.23,9
-1.24,9
-1.23,9
-1.24,9
-1.23,9
-1.27,9
-1.23,9
-1.23,9
-1.25,9
-1.3,9
-1.42,9
-1.47,9
-1.5,9
-1.55,9
-1.6,9
-1.68,9
-1.77,9
-1.86,9
-1.92,9
-1.97,9
-2.05,9
-2.07,9
-2.16,9
-2.22,9
-2.22,9
-2.36,9
-2.34,9
-2.39,9
-2.26,9
-2.09,9
-1.9,9
-1.75,9
-1.62,9
-1.54,9
-1.56,9
-1.66,9
-1.73,9
-1.75,9
-1.77,9
-1.76,9
-1.77,9
-1.8,9
-1.83,9
-1.9,9
-2.0,9
-2.07,9
-2.11,9
-2.11,9
-2.12,9
-2.13,9
-2.17,9
-2.19,9
-2.19,9
-2.2,9
-2.17,9
-2.13,9
-2.05,9
-1.97,9
-1.86,9
-1.77,9
-1.69,9
-1.64,9
-1.61,9
-1.59,9
-1.61,9
-1.63,9
-1.64,9
-1.71,9
-1.73,9
-1.76,9
-1.78,9
-1.87,9
-1.97,9
-2.04,9
-2.1,9
-2.19,9
-2.3,9
-2.4,9
-2.45,9
-2.48,9
-2.51,9
-2.55,9
-2.62,9
-2.65,9
-2.7,9
-2.76,9
-2.79,9
-2.79,9
-2.79,9
-2.79,9
-2.83,9
-2.87,9
-2.98,9
-3.12,9
-3.26,9
-3.37,9
-3.5,9
-3.56,9
-3.65,9
-3.72,9
-3.73,9
-3.77,9
-3.82,9
-4.01,9
-4.14,9
-4.09,9
-4.08,9
-4.03,9
-3.87,9
-3.77,9
-3.73,9
-3.79,9
-4.0,9
-4.25,9
-4.7,9
-5.12,9
-5.6,9
-6.22,9
-7.06,9
-7.75,9
-8.44,9
-9.28,9
-10.21,9
-11.16,9
-11.92,9
-12.65,9
-13.25,9
-13.97,9
-14.48,9
-15.11,10
-15.48,10
-15.87,10
-16.34,10
-16.62,10
-16.99,10
-17.31,10
-17.61,10
-17.92,10
-18.3,10
-18.59,10
-18.78,10
-19.02,10
-19.19,10
-19.42,10
-19.62,10
-19.82,10
-20.08,10
-20.29,10
-20.47,10
-20.62,10
-20.75,10
-20.93,10
-21.08,10
-21.22,10
-21.37,10
-21.47,10
-21.62,10
-21.7,10
-21.8,10
-21.92,10
-21.99,10
-22.01,10
-22.08,10
-22.05,10
-22.02,10
-21.91,10
-21.8,10
-21.69,10
-21.55,10
-21.44,10
-21.26,10
-21.08,10
-20.89,10
-20.68,10
-20.45,10
-20.22,10
-19.95,10
-19.7,10
-19.41,10
-19.11,10
-18.84,10
-18.55,10
-18.23,10
-17.96,10
-17.67,10
-17.41,10
-17.12,10
-16.81,10
-16.48,10
-16.16,10
-15.85,10
-15.53,10
-15.23,10
-14.99,10
-14.74,10
-14.46,10
-14.21,10
-13.91,10
-13.62,10
-13.3,10
-12.96,10
-12.7,10
-12.39,10
-12.12,10
-11.78,10
-11.44,10
-11.13,10
-10.81,10
-10.49,10
-10.2,10
-9.86,10
-9.54,10
-9.2,10
-8.88,10
-8.54,10
-8.22,10
-7.94,10
-7.66,10
-7.42,10
-7.19,10
-6.97,10
-6.78,10
-6.58,10
-6.44,10
-6.3,10
-6.18,10
-6.04,10
-5.95,10
-5.84,10
-5.75,10
-5.73,10
-5.74,10
-5.8,10
-5.85,10
-5.93,10
-5.98,10
-6.06,10
-6.1,10
-6.2,10
-6.35,10
-6.5,10
-6.69,10
-6.83,10
-7.0,10
-7.12,10
-7.25,10
-7.38,10
-7.47,10
-7.57,10
-7.6,10
-7.62,10
-7.59,10
-7.59,10
-7.58,10
-7.56,10
-7.58,10
-7.55,10
-7.56,10
-7.48,10
-7.42,10
-7.36,10
-7.27,10
-7.17,10
-7.06,10
-6.93,10
-6.83,10
-6.73,10
-6.68,10
-6.63,10
-6.61,10
-6.59,10
-6.62,10
-6.6,10
-6.56,10
-6.54,10
-6.47,10
-6.44,10
-6.41,10
-6.4,10
-6.41,10
-6.4,10
-6.41,10
-6.38,10
-6.33,10
-6.26,10
-6.19,10
-6.1,10
-6.04,10
-5.97,10
-5.89,10
-5.87,10
-5.81,10
-5.77,10
-5.71,10
-5.72,10
-5.7,10
-5.68,10
-5.67,10
-5.65,10
-5.65,10
-5.62,10
-5.58,10
-5.53,10
-5.47,10
-5.44,10
-5.37,10
-5.33,10
-5.31,10
-5.3,10
-5.29,10
-5.33,10
-5.39,10
-5.46,10
-5.55,10
-5.63,10
-5.7,10
-5.75,10
-5.83,10
-5.87,10
-5.94,10
-6.03,10
-6.08,10
-6.11,10
-6.14,10
-6.17,10
-6.18,10
-6.17,10
-6.16,10
-6.13,10
-6.1,10
-6.04,10
-6.0,10
-5.96,10
-5.95,10
-5.89,10
-5.87,10
-5.88,10
-5.9,10
-5.92,10
-5.94,10
-5.96,10
-6.02,10
-6.07,10
-6.17,10
-6.27,10
-6.37,10
-6.43,10
-6.51,10
-6.59,10
-6.67,10
-6.71,10
-6.78,10
-6.81,10
-6.87,10
-6.93,10
-6.97,10
-7.0,10
-6.95,10
-6.89,10
-6.8,10
-6.72,10
-6.66,10
-6.57,10
-6.49,10
-6.39,10
-6.31,10
-6.18,10
-6.06,10
-5.9,10
-5.73,10
-5.58,10
-5.43,10
-5.28,10
-5.16,10
-5.06,10
-5.01,10
-4.98,10
-4.94,10
-4.94,10
-4.9,10
-4.91,10
-4.95,10
-4.95,10
-4.96,10
-4.97,10
-5.04,10
-5.08,10
-5.13,10
-5.2,10
-5.25,10
-5.3,10
-5.36,10
-5.37,10
-5.39,10
-5.4,10
-5.36,10
-5.31,10
-5.26,10
-5.2,10
-5.17,10
-5.16,10
-6.14,10
-15.55,11
3.15,11
15.6,11
12.1,11
9.65,11
4.98,11
1.2,11
2.41,11
2.69,11
0.43,11
1.96,11
3.19,11
2.83,11
1.1,11
-1.15,11
-2.51,11
-3.69,11
-4.58,11
-5.58,11
-6.38,11
-7.32,11
-7.84,11
-8.32,11
-8.68,11
-8.79,11
-8.97,11
-8.96,11
-8.89,11
-8.92,11
-8.86,11
-8.83,11
-8.97,11
-9.08,11
-9.1,11
-9.24,11
-9.39,11
-9.52,11
-9.69,11
-9.85,11
-9.97,11
-10.0,11
-10.0,11
-9.95,11
-9.93,11
-9.98,11
-10.0,11
-10.09,11
-10.23,11
-10.38,11
-10.57,11
-10.72,11
-10.77,11
-10.61,11
-10.41,11
-10.19,11
-10.0,11
-9.9,11
-9.87,11
-9.87,11
-9.88,11
-9.93,11
-9.97,11
-9.92,11
-9.84,11
-9.7,11
-9.51,11
-9.37,11
-9.29,11
-9.29,11
-9.3,11
-9.3,11
-9.27,11
-9.25,11
-9.25,11
-9.25,11
-9.19,11
-9.0,11
-8.82,11
-8.58,11
-8.41,11
-8.32,11
-8.24,11
-8.22,11
-8.19,11
-8.2,11
-8.23,11
-8.32,11
-8.42,11
-8.46,11
-8.44,11
-8.33,11
-8.22,11
-8.16,11
-8.16,11
-8.21,11
-8.25,11
-8.28,11
-8.25,11
-8.23,11
-8.2,11
-8.14,11
-8.1,11
-8.02,11
-7.86,11
-7.63,11
-7.45,11
-7.27,11
-7.1,11
-6.97,11
-6.88,11
-6.81,11
-6.71,11
-6.63,11
-6.49,11
-6.32,11
-6.11,11
-5.97,11
-5.85,11
-5.76,11
-5.75,11
-5.7,11
-5.65,11
-5.59,11
-5.5,11
-5.4,11
-5.29,11
-5.18,11
-5.02,11
-4.88,11
-4.84,11
-4.84,11
-4.9,11
-4.97,11
-5.02,11
-4.99,11
-4.91,11
-4.84,11
-4.71,11
-4.62,11
-4.51,11
-4.43,11
-4.37,11
-4.39,11
-4.47,11
-4.53,11
-4.56,11
-4.58,11
-4.52,11
-4.45,11
-4.32,11
-4.2,11
-4.12,11
-3.99,11
-3.89,11
-3.85,11
-3.86,11
-3.86,11
-3.79,11
-3.73,11
-3.68,11
-3.58,11
-3.48,11
-3.34,11
-3.22,11
-3.04,11
-2.9,11
-2.79,11
-2.73,11
-2.68,11
-2.63,11
-2.53,11
-2.51,11
-2.49,11
-2.45,11
-2.35,11
-2.24,11
-2.22,11
-2.17,11
-2.08,11
-2.05,11
-1.98,11
-1.98,11
-1.99,11
-1.98,11
-1.92,11
-1.92,11
-1.86,11
-1.84,11
-1.78,11
-1.75,11
-1.63,11
-1.55,11
-1.49,11
-1.41,11
-1.14,11
-1.79,11
-1.74,11
-2.04,11
-2.29,11
-2.33,11
-2.25,11
-2.14,11
-1.93,11
-1.75,11
-1.73,11
-1.69,11
-1.65,11
-1.65,11
-1.62,11
-1.56,11
-1.49,11
-1.43,11
-1.36,11
-1.31,11
-1.29,11
-1.23,11
-1.22,11
-1.24,11
-1.27,11
-1.26,11
-1.25,11
-1.21,11
-1.15,11
-1.09,11
-1.02,11
-0.98,11
-0.92,11
-0.85,11
-0.81,11
-0.8,11
-0.78,11
-0.73,11
-0.67,11
-0.62,11
-0.58,11
-0.54,11
-0.52,11
-0.52,11
-0.53,11
-0.53,11
-0.55,11
-0.6,11
-0.6,11
-0.6,11
-0.58,11
-0.51,11
-0.45,11
-0.37,11
-0.31,11
-0.28,11
-0.23,11
-0.2,11
-0.15,11
-0.13,11
-0.16,11
-0.13,11
-0.11,11
-0.1,11
-0.08,11
-0.07,11
-0.05,11
-0.04,11
-0.04,11
-0.04,11
-0.02,11
-0.03,11
-0.05,11
-0.06,11
-0.05,11
-0.07,11
-0.05,11
-0.04,11
-0.01,11
0.02,11
0.03,11
0.02,11
0.03,11
0.07,11
0.1,11
0.12,11
0.17,11
0.21,11
0.26,11
0.31,11
0.39,11
0.45,11
0.5,11
0.52,11
0.54,11
0.55,11
0.53,11
0.5,11
0.46,11
0.4,11
0.34,11
0.3,11
0.27,11
0.24,11
0.21,11
0.19,11
0.21,11
0.23,11
0.25,11
0.28,11
0.32,11
0.35,11
0.39,11
0.44,11
0.5,11
0.52,11
0.56,11
0.61,11
0.65,11
0.69,11
0.74,11
0.77,11
0.79,11
0.8,11
0.78,11
0.78,11
0.78,11
0.76,11
0.74,11
0.75,11
0.74,11
0.74,11
0.75,11
0.72,11
0.68,11
0.64,11
0.55,11
0.48,11
0.44,11
0.37,11
0.36,11
0.35,11
0.31,11
0.29,11
0.3,11
0.28,11
0.28,11
0.27,11
0.32,11
0.36,11
0.41,11
0.54,11
0.62,11
0.77,11
0.89,11
0.4,11
0.54,11
0.76,11
1.04,11
1.13,11
1.31,11
2.34,11
2.91,11
2.77,11
1.71,11
1.08,11
0.5,11
0.33,11
0.25,11
0.16,11
0.06,11
-0.01,11
-0.0,11
-0.06,11
-0.08,11
-0.12,11
-0.14,11
-0.11,11
-0.15,11
-0.16,11
-0.05,11
0.11,11
0.34,11
0.57,11
0.83,11
1.09,11
1.43,11
1.89,11
2.3,11
2.73,11
3.33,11
3.88,11
4.33,11
4.8,11
5.33,11
5.86,11
6.36,11
6.79,11
7.29,11
7.88,11
8.44,11
8.88,11
9.27,11
9.74,11
10.17,11
10.59,11
10.96,11
11.27,11
11.61,11
11.95,11
12.26,11
12.56,11
12.8,11
13.0,11
13.15,11
13.3,11
13.45,11
13.56,11
13.65,11
13.7,11
13.72,11
13.72,11
13.72,11
13.66,11
13.6,11
13.53,11
13.47,11
13.34,11
13.19,11
13.04,11
12.89,11
12.77,11
12.57,11
12.39,11
12.23,11
12.03,11
11.83,11
11.6,11
11.38,11
11.15,11
10.93,11
10.68,11
10.44,11
